,scaled_amount,scaled_time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
189268,1.1908055613777684,0.5126352518239171,-1.48021089061158,-0.79069635930236,2.56373542237936,-0.0964221693826618,0.541216832647582,-0.402476496506469,-0.0823505075773115,0.043274764590936,0.470328170194018,-0.835328419320922,-0.540835920999735,0.19357677300965,0.416998962971137,-0.542066728242081,0.996149532240194,0.0040045748070868,-0.493741360927907,0.407216050804383,0.0519877824386912,0.612283288274211,0.199305864809546,0.318463736468811,0.116774701186591,1.13787293585616,0.386732969120674,-0.295180488661979,-0.140035339251652,-0.103201117517761,0
31002,1.2534059945504088,-0.5700489902371974,-5.68501341827133,5.77651621042963,-7.06497672861513,5.90271545151069,-4.71556383098609,-1.75563332378958,-6.95867914257843,3.87779518702774,-5.54152882782373,-7.50211219093686,3.67670318691664,-7.64298306727846,1.68986512270453,-8.29965953059956,0.646996364810759,-6.79279505972775,-12.075932061394,-4.88217964265137,2.62662452479163,0.299488632233821,1.12864107441301,-0.962959729230981,-0.110045083655872,-0.177733240766768,-0.0891754157062679,-0.049446723229275,0.303444581632884,0.219380438614266,1
277338,0.09166492000279465,0.9740128525946028,-1.19805708494915,1.06862812841826,0.432870739230388,0.578752468589565,0.996598544293013,-0.837582785981688,1.25598221500467,-0.262513262598674,-0.146392195571798,-0.821999995457556,-0.824418680892692,0.276103923640876,0.653301970391213,-1.56981742231755,-0.995779391211844,-0.166518053247685,0.588257876796673,0.250918845245522,-0.472121589362009,-0.187395744382156,0.0111256594640247,0.609819751346634,-0.0963254978230514,-0.0193464324713291,0.673975994874954,-0.443096345429292,0.25068095605265,0.131340622681153,0
191690,-0.30741284147278697,0.524900433510732,1.1839312092814,3.05725030538059,-6.16199733475256,5.54397248278589,1.6170413698223,-1.84800603824854,-1.00550810079405,0.339936724068817,-2.95980628236377,-3.8517216648754,4.51335526006987,-4.85831164395338,-1.76573419312819,-10.0062434296255,-0.439394416852874,0.574874856691221,0.188469552514539,1.64922352053836,-1.79673863123125,0.252571163759772,0.109184860912105,-0.931071823432774,-0.0641750404544211,-0.0070125201234796,0.345419478643384,0.0645577481719254,0.476629438597504,0.323740180557018,1
8845,0.11723607908894014,-0.8528883093081451,-4.72771265581559,3.04446910225824,-5.59835426695611,5.92819080241929,-2.19076972938784,-1.52932296564747,-4.48742195988547,0.916391814103266,-1.3070104231933,-4.13889121357616,5.14940878300581,-11.1240186070579,0.543067765541171,-7.84094220494304,0.743633944785042,-6.77706923974191,-9.93176515376766,-4.09302112201074,1.50492485905709,-0.207759445103882,0.650988236282379,0.254983288954681,0.628843468802127,-0.23812845429317,-0.671332331960485,-0.0335900627800998,-1.33177732223058,0.705697590023144,1
142529,-0.30741284147278697,0.0009516089239770204,-1.36525151522872,0.632919513859224,2.24975649720025,-1.99781405006418,-1.16157956041238,-0.194720694465598,-0.673811487495794,0.267274518150048,-0.479840128099977,0.420809925522917,-0.987604444164449,-0.951709826038637,0.558399628249993,-0.909047070526223,0.771683422160769,1.96242070759496,-0.418209764153462,-0.434258494827061,-0.226316206939826,0.177921668241701,0.469543687219107,1.17939622886809,-0.424649001786793,-0.0845404400899699,0.407465613495909,-0.157147698146864,-0.524168898309042,-0.159779558624865,0
251101,17.74526654090687,0.8285341698093258,-0.266491180013788,-4.65611774418081,-2.81584822795793,0.279881038919053,-1.80863415991117,-1.19106588771509,1.63639314085277,-0.848164461547548,-0.871226337323712,0.241862142557811,-0.198726744252613,-0.119955620708176,0.701949356896091,0.322904151912203,0.0220681785031187,0.587288724523046,0.531241140563727,-1.63284064961998,0.0314199465923124,2.56479126352618,1.08889336528244,0.303583356693256,-1.05685257642133,0.47871933345547,-0.283028990965062,-0.180587857269537,-0.286523245521846,0.156436265387067,0
46909,-0.2934395304967512,-0.48998460978159986,-4.07597468486268,0.963031254092613,-5.07607019842086,4.9559633578155,-0.161436852450419,-2.83266299767191,-7.619765445461,1.61889544068454,-2.99209215744034,-7.14219911358407,6.27866584548672,-9.40706094796316,-1.81887396082411,-10.7395718907673,0.224206083734093,-8.42708279627514,-13.5021528919623,-4.71296758855481,2.6304759946371,0.0588612515023862,1.03073825203134,0.165327776328984,-1.01750231442165,-0.477983380813876,-0.304986825039416,-0.106089275128594,1.89971434181658,0.51146170682063,1
6756,-0.05365751414797736,-0.8952172840376414,-0.295861904103687,1.65677510369078,0.184995814621897,1.03525576024466,0.392100492214631,-1.07681195947912,1.025501841367,-0.399912963429622,0.974203338577802,0.411711399247196,0.646604949155696,-1.95299116810779,2.69828866946087,1.57159432183101,-0.156051792056134,-0.672145786619749,0.503814473692495,-0.0125327421868954,0.110946048369771,0.324896981177811,-0.06756833041485,0.467328247074138,0.0416140750846966,0.363359392054857,-0.592206822275943,-0.448258170395645,0.634719002813209,0.357469034268358,0
231155,-0.27974568574023617,0.7277106169010444,-0.328434299800824,1.01178875356267,-0.0828367285970268,-0.521851619373303,0.0555335221474867,-1.23370443439791,0.565918880022513,0.269734880767198,-0.0852592537696406,-0.60632181838605,-1.2063695346348,-0.129802182676016,-0.74622847043177,0.5943886509983,-0.351210203782372,0.0640741702279552,-0.188928298174407,-0.612213909476621,-0.0867123203351045,-0.190099444783429,-0.223570146555802,-0.652330977376223,0.131543284096975,0.0167549692732057,-0.495194421238911,0.142477312119516,0.118016100849981,0.0250412862710752,0
68320,-0.29679312513099976,-0.3731011877489162,1.03663855772541,0.407227280182074,0.75770616494457,3.16182144737059,-0.568122226356034,0.202180695126505,-0.68980405626803,0.41137993906161,0.336769232300548,-0.283731283967387,0.90311745288141,-0.158825775049249,-1.93070901899978,-2.37665364067708,-1.8101724846962,0.935791272330693,1.59150614830401,1.25947071382768,-0.666806394320072,-0.219461074162075,-0.0501076222906236,0.123760575662397,-0.132567901550036,0.350230553629671,0.507701400813083,0.189620904934317,0.0610156660255082,0.0631412801847289,1
146767,0.09152518689303432,0.037371209718159284,2.00053034328233,-0.215094383433023,-1.10032895231558,-0.104188723807652,0.177222741556285,-0.195731639636918,-0.132916062248774,-0.0183105712832921,0.252633954729372,0.22753021739585,0.819750288504371,0.994136707698447,0.41455735799978,0.438964770644786,0.197301611125606,0.773254120469031,-1.02483176907205,-0.163159359310034,0.480054316016711,-0.0756083519063927,-0.424353725970374,-1.35109833335167,0.496622444293599,0.236483531168749,-0.673121268014387,-0.0088240769942465,-0.0797956381983655,-0.0508498574820868,0
91667,19.527702089009992,-0.24808797095830543,-8.19920663114526,-9.81513379973384,-0.0531970672826236,3.64670519401069,-0.407066607124077,-0.97366345502727,1.15062448495731,0.746622224181694,-0.486954241746258,-1.37863140385426,0.834182708448675,0.776469412364019,0.107221477932343,0.809901089060368,0.545721201993466,0.444397452099985,-0.0637369762564371,1.7349126192753,0.197056227054861,5.11142002009177,1.66954300630149,0.0328577711299162,2.97440395172355,0.43451208397417,0.856186254688395,-0.24770906626252,-0.132074985325642,-0.861790361137646,0
231386,-0.29497659470411514,0.7289441840247184,2.12963872166916,-0.022061801980796,-1.48657995889863,0.153654710830456,0.475993887841484,-0.508963358962397,0.20470197673661,-0.290482277313916,0.482117739815862,0.0415761203660065,-1.4820902360003,0.568613577714453,1.10107418839496,0.0473408310807973,0.0698543079273634,0.101614806748196,-0.661835995769345,-0.721915890274,0.463860495007094,-0.143610642935404,-0.343002892485991,-0.797825438577541,0.207849497259868,-1.03977009164763,-0.144189817997497,0.263296474690352,-0.0631569089190984,-0.0694442307262737,0
68522,-0.29679312513099976,-0.37196160669180794,0.206075454303215,1.38735982061524,-1.045286987034,4.22868619369076,-1.64754917421782,-0.180896946218666,-2.94367757476862,0.859155533266087,-1.18174300683428,-3.09650359868717,3.20091235546057,-2.45083242908802,0.316619878616412,-6.39717031528651,-2.12972836543767,-2.42737307534442,-4.44847225233098,-1.21222044988735,0.0346554556282822,0.351484399563241,0.46919942584802,0.344930464195865,-0.203799378001586,0.376640378487856,0.715485489514387,0.226002880910544,0.628544616302757,0.319917987612491,1
258403,3.8286872074338016,0.8687367097827747,-5.97611932262173,-7.19697963053735,-5.38831591092631,5.104798647287,4.67653286692543,-5.56687006039983,-4.29118042196746,0.876530560032016,-1.07547808735089,-3.27256917385192,1.1682159434835,-2.13473197122041,1.12831321986543,-4.56600986017187,-0.126950406755583,-2.82698551177892,-2.86574970146517,-0.912934238200631,0.421144082740547,3.13633813209484,1.45936905794799,-0.13626168712612,0.848177173598492,-0.269916379777294,-1.09505960437355,-0.710905241951938,0.565846302250925,-1.03410718662341,1
69980,-0.30741284147278697,-0.36459544872472655,-1.73934096431325,1.34452078912347,-0.534379047474665,3.19529149873811,-0.416196142475576,-1.26196066822182,-2.34099093949748,0.713003645507275,-1.41626499933122,-2.9966693020716,0.747478135782509,-4.59661151187479,-1.92775970193864,-4.75707449850737,-1.2478148188713,-2.53549425081321,-5.35646454386042,-1.97474852459452,-0.603726269220942,0.0027494784537285,0.38318010845642,-0.21395221812466,-0.336639824887574,0.23707630076775,0.246002931555889,-0.044227636498999,0.510729074882634,0.22095159365596,1
179329,1.0025850625305666,0.4621177410448901,-0.658056754864028,-0.198689166140933,-0.447923833191988,-3.12992535064825,2.36359500181209,3.52341631730996,0.284814739940403,0.809065008504515,-1.81239808073245,-0.193703756728268,-0.0324810412028354,-1.15008421401177,-0.14189046327855,0.111698785605586,0.509745066949416,0.828878250111362,0.0291751278324162,-1.18249670930095,0.243065048385953,0.382091262257165,0.497378422009749,1.0470072148066,-0.395491251894487,0.755147808041648,1.06752788973934,0.216448195745202,-0.023201721632574,0.0354826828618882,0
135966,0.12548033256480123,-0.03766491617617688,-1.60125986546418,1.51482404918183,2.37509763533291,1.89659280903254,0.402109837456286,0.402839120590621,0.487054695150251,0.801683284225387,-2.23942820970574,-0.0283943044054748,1.02896417262464,0.579719776422824,0.0312135035149613,0.456409541004745,-1.36444345705826,1.7815614895445,-1.20162701236395,-0.38861977899745,-3.19187859908988,-0.305876402594506,-0.0030709317880898,-0.510689301436523,-0.0178102002531902,0.126083277786528,0.202366098735568,-0.507833777318316,-0.126861174884502,-0.0272005214382069,0
47802,0.922238524418361,-0.48547327858644956,-3.36531852073793,2.42650326490524,-3.75222652688429,0.27601659835291,-2.30587029698066,-1.9615783188747,-3.029283444673,-1.67446174770883,0.183961286375875,-4.98092843827312,3.65788166668826,-6.40982235504524,-1.0873102947816,-8.50943318717532,1.43257178733402,-5.36989001074152,-9.06907940021057,-2.81980659631422,0.874542948076265,-0.0368373256714411,2.07000816413804,-0.512625728150551,-0.248501692422131,0.126549624264963,0.104166256940212,-1.05599732614735,-1.20016496678239,-1.01206584314534,1
149874,8.086774261161183,0.08705459415641631,-1.66293711018596,3.25389242362715,-7.0404847120185,2.26645647990886,-4.17764891282786,-0.746924828187599,-0.248336733243902,1.09115651568673,-0.307137450847617,-5.56794705115052,2.71273940377591,-5.94840312668093,2.14472605490538,-4.21175592358692,-0.137195538810617,-2.63940913979839,-2.53235540606601,-0.667067027160165,0.626059293435215,-0.842178336511866,0.450381285220709,0.521161529635377,0.308325446158517,-0.318011840652356,-1.25536156975299,-0.691963403718384,0.264878381232973,-0.130444804408444,1
151103,0.16432613707818064,0.1166954498995524,1.70785693746472,0.0248807914815549,-0.488140038578959,3.78754815533943,1.13945148482475,2.91467262159314,-0.743357877946301,0.699135879021363,1.0084706473096,0.912806096143303,0.7653541419638,-2.04386838674929,1.00154733873148,1.32288725448265,-2.72007696175136,-0.153429555378718,0.752610596119435,-0.755785824269169,-1.91256263382671,-0.368014254987192,0.0108651916304298,0.548257831746395,0.0912182952145324,-1.00795946020642,-0.0821828177765288,0.179709188704528,0.0077377190320074,-0.0688413102470406,1
242062,-0.1854258366519947,0.7827512071335424,2.07331299463265,0.205851584851926,-1.75509904389836,0.376689478633832,0.575528450951966,-0.765049995292478,0.260577375689927,-0.286235562610275,0.349694780271102,-0.41109695551835,-0.533845779149229,0.636928947896252,1.11129295235173,-1.05487137459472,0.105788911766306,0.315148112314767,0.358676163219623,-0.380210810792044,0.102690034885591,-0.0714567811682162,-0.358969222883252,-0.893717488006303,0.302120317233016,0.407156513891928,-0.205350934342968,0.177191646689444,-0.0575611488919146,-0.0286366637014049,0
